chuva,deviceid,distancia,timestamp,varaltura,volume,alagamento
0,1,49,2023-05-02 20:25:16.041,3,2.5,0
0,1,47,2023-05-02 20:25:19.045,5,2.5,0
0,1,47,2023-05-02 20:25:22.049,5,2.5,0
0,1,48,2023-05-02 20:25:25.052,4,2.5,0
0,1,49,2023-05-02 20:25:27.056,3,2.5,0
0,1,49,2023-05-02 20:25:30.06,3,2.5,0
0,1,49,2023-05-02 20:25:33.064,3,2.5,0
0,1,46,2023-05-02 20:25:36.068,6,2.5,0
0,1,49,2023-05-02 20:25:38.071,3,2.5,0
0,1,49,2023-05-02 20:25:41.075,3,2.5,0
0,1,48,2023-05-02 20:25:44.079,4,2.5,0
0,1,48,2023-05-02 20:25:46.082,4,2.5,0
0,1,51,2023-05-02 20:25:49.086,1,2.5,0
0,1,49,2023-05-02 20:25:52.09,3,2.5,0
0,1,46,2023-05-02 20:25:55.094,6,2.5,0
0,1,49,2023-05-02 20:25:57.097,3,2.5,0
0,1,48,2023-05-02 20:26:00.1,4,2.5,0
0,1,47,2023-05-02 20:26:03.104,5,2.5,0
0,1,49,2023-05-02 20:26:05.108,3,2.5,0
0,1,48,2023-05-02 20:26:08.112,4,2.5,0
0,1,50,2023-05-02 20:26:11.115,2,2.5,0
0,1,49,2023-05-02 20:26:14.115,3,2.5,0
0,1,49,2023-05-02 20:26:16.115,3,2.5,0
0,1,48,2023-05-02 20:26:19.127,4,2.5,0
0,1,48,2023-05-02 20:26:22.116,4,2.5,0
0,1,49,2023-05-02 20:26:24.134,3,2.5,0
0,1,49,2023-05-02 20:26:27.138,3,2.5,0
0,1,49,2023-05-02 20:26:30.142,3,2.5,0
0,1,49,2023-05-02 20:26:33.146,3,2.5,0
0,1,49,2023-05-02 20:26:35.149,3,2.5,0
0,1,48,2023-05-02 20:26:38.152,4,2.5,0
0,1,48,2023-05-02 20:26:41.157,4,2.5,0
0,1,49,2023-05-02 20:26:44.16,3,2.5,0
0,1,48,2023-05-02 20:26:46.164,4,2.5,0
0,1,49,2023-05-02 20:26:49.168,3,2.5,0
0,1,48,2023-05-02 20:26:52.172,4,2.5,0
0,1,50,2023-05-02 20:26:54.175,2,2.5,0
0,1,49,2023-05-02 20:26:57.171,3,2.5,0
0,1,49,2023-05-02 20:27:00.184,3,2.5,0
0,1,48,2023-05-02 20:27:03.188,4,2.5,0
0,1,49,2023-05-02 20:27:05.191,3,2.5,0
0,1,48,2023-05-02 20:27:08.195,4,2.5,0
0,1,48,2023-05-02 20:27:11.199,4,2.5,0
0,1,49,2023-05-02 20:27:13.201,3,2.5,0
0,1,50,2023-05-02 20:27:16.206,2,2.5,0
0,1,48,2023-05-02 20:27:19.209,4,2.5,0
0,1,50,2023-05-02 20:27:22.214,2,2.5,0
0,1,49,2023-05-02 20:27:24.217,3,2.5,0
0,1,47,2023-05-02 20:27:27.221,5,2.5,0
0,1,48,2023-05-02 20:27:30.224,4,2.5,0
0,1,48,2023-05-02 20:27:33.22,4,2.5,0
0,1,49,2023-05-02 20:27:35.232,3,2.5,0
0,1,48,2023-05-02 20:27:38.225,4,2.5,0
0,1,48,2023-05-02 20:27:41.24,4,2.5,0
0,1,48,2023-05-02 20:27:43.243,4,2.5,0
0,1,51,2023-05-02 20:27:46.247,1,2.5,0
0,1,50,2023-05-02 20:27:49.251,2,2.5,0
0,1,49,2023-05-02 20:27:52.255,3,2.5,0
0,1,48,2023-05-02 20:27:54.257,4,2.5,0
0,1,50,2023-05-02 20:27:57.262,2,2.5,0
0,1,49,2023-05-02 20:28:00.266,3,2.5,0
0,1,49,2023-05-02 20:28:02.255,3,2.5,0
0,1,48,2023-05-02 20:28:05.273,4,2.5,0
0,1,52,2023-05-02 20:28:08.277,0,2.5,0
0,1,50,2023-05-02 20:28:11.271,2,2.5,0
0,1,49,2023-05-02 20:28:13.275,3,2.5,0
0,1,50,2023-05-02 20:28:16.287,2,2.5,0
0,1,50,2023-05-02 20:28:19.292,2,2.5,0
0,1,50,2023-05-02 20:28:22.296,2,2.5,0
0,1,48,2023-05-02 20:28:24.299,4,2.5,0
0,1,48,2023-05-02 20:28:27.303,4,2.5,0
0,1,49,2023-05-02 20:28:30.307,3,2.5,0
0,1,48,2023-05-02 20:28:32.31,4,2.5,0
0,1,49,2023-05-02 20:28:35.314,3,2.5,0
0,1,48,2023-05-02 20:28:38.318,4,2.5,0
0,1,49,2023-05-02 20:28:41.322,3,2.5,0
0,1,50,2023-05-02 20:28:43.325,2,2.5,0
0,1,50,2023-05-02 20:28:46.329,2,2.5,0
0,1,47,2023-05-02 20:28:49.328,5,2.5,0
0,1,49,2023-05-02 20:28:51.336,3,2.5,0
0,1,50,2023-05-02 20:28:54.34,2,2.5,0
0,1,47,2023-05-02 20:28:57.344,5,2.5,0
0,1,49,2023-05-02 20:29:00.348,3,2.5,0
0,1,49,2023-05-02 20:29:02.351,3,2.5,0
0,1,48,2023-05-02 20:29:05.355,4,2.5,0
0,1,48,2023-05-02 20:29:08.358,4,2.5,0
0,1,49,2023-05-02 20:29:10.359,3,2.5,0
0,1,48,2023-05-02 20:29:13.366,4,2.5,0
0,1,49,2023-05-02 20:29:16.37,3,2.5,0
0,1,48,2023-05-02 20:29:19.374,4,2.5,0
0,1,50,2023-05-02 20:29:21.377,2,2.5,0
0,1,50,2023-05-02 20:29:24.381,2,2.5,0
0,1,48,2023-05-02 20:29:27.385,4,2.5,0
0,1,49,2023-05-02 20:29:30.389,3,2.5,0
0,1,48,2023-05-02 20:29:32.392,4,2.5,0
0,1,50,2023-05-02 20:29:35.396,2,2.5,0
0,1,47,2023-05-02 20:29:38.4,5,2.5,0
0,1,49,2023-05-02 20:29:40.403,3,2.5,0
0,1,48,2023-05-02 20:29:43.407,4,2.5,0
0,1,50,2023-05-02 20:29:46.411,2,2.5,0
0,1,50,2023-05-02 20:29:49.411,2,2.5,0
0,1,50,2023-05-02 20:29:51.411,2,2.5,0
0,1,49,2023-05-02 20:29:54.412,3,2.5,0
0,1,48,2023-05-02 20:29:57.412,4,2.5,0
0,1,48,2023-05-02 20:29:59.428,4,2.5,0
0,1,49,2023-05-02 20:30:02.433,3,2.5,0
0,1,48,2023-05-02 20:30:05.437,4,2.5,0
0,1,48,2023-05-02 20:30:08.442,4,2.5,0
0,1,49,2023-05-02 20:30:10.445,3,2.5,0
0,1,49,2023-05-02 20:30:13.449,3,2.5,0
0,1,50,2023-05-02 20:30:16.453,2,2.5,0
0,1,49,2023-05-02 20:30:19.457,3,2.5,0
0,1,48,2023-05-02 20:30:21.46,4,2.5,0
0,1,48,2023-05-02 20:30:24.464,4,2.5,0
0,1,48,2023-05-02 20:30:27.468,4,2.5,0
0,1,49,2023-05-02 20:30:29.471,3,2.5,0
0,1,49,2023-05-02 20:30:32.475,3,2.5,0
0,1,48,2023-05-02 20:30:35.479,4,2.5,0
0,1,48,2023-05-02 20:30:38.483,4,2.5,0
0,1,49,2023-05-02 20:30:40.486,3,2.5,0
0,1,48,2023-05-02 20:30:43.49,4,2.5,0
0,1,49,2023-05-02 20:30:46.494,3,2.5,0
0,1,48,2023-05-02 20:30:48.497,4,2.5,0
0,1,48,2023-05-02 20:30:51.501,4,2.5,0
0,1,49,2023-05-02 20:30:54.505,3,2.5,0
0,1,50,2023-05-02 20:30:57.509,2,2.5,0
0,1,49,2023-05-02 20:30:59.512,3,2.5,0
0,1,47,2023-05-02 20:31:02.516,5,2.5,0
0,1,48,2023-05-02 20:31:05.52,4,2.5,0
0,1,49,2023-05-02 20:31:08.516,3,2.5,0
0,1,50,2023-05-02 20:31:10.527,2,2.5,0
0,1,48,2023-05-02 20:31:13.517,4,2.5,0
0,1,48,2023-05-02 20:31:16.535,4,2.5,0
0,1,49,2023-05-02 20:31:18.538,3,2.5,0
0,1,47,2023-05-02 20:31:21.542,5,2.5,0
0,1,47,2023-05-02 20:31:24.546,5,2.5,0
0,1,47,2023-05-02 20:31:27.55,5,2.5,0
0,1,50,2023-05-02 20:31:29.553,2,2.5,0
0,1,47,2023-05-02 20:31:32.557,5,2.5,0
0,1,48,2023-05-02 20:31:35.561,4,2.5,0
0,1,48,2023-05-02 20:31:37.564,4,2.5,0
0,1,48,2023-05-02 20:31:40.567,4,2.5,0
0,1,49,2023-05-02 20:31:43.572,3,2.5,0
0,1,49,2023-05-02 20:31:46.576,3,2.5,0
0,1,48,2023-05-02 20:31:48.579,4,2.5,0
0,1,49,2023-05-02 20:31:51.57,3,2.5,0
0,1,49,2023-05-02 20:31:54.587,3,2.5,0
0,1,46,2023-05-02 20:31:56.59,6,2.5,0
0,1,49,2023-05-02 20:31:59.594,3,2.5,0
0,1,49,2023-05-02 20:32:02.598,3,2.5,0
0,1,49,2023-05-02 20:32:05.602,3,2.5,0
0,1,49,2023-05-02 20:32:07.605,3,2.5,0
0,1,48,2023-05-02 20:32:10.608,4,2.5,0
0,1,49,2023-05-02 20:32:13.613,3,2.5,0
0,1,47,2023-05-02 20:32:16.616,5,2.5,0
0,1,48,2023-05-02 20:32:18.62,4,2.5,0
0,1,48,2023-05-02 20:32:21.62,4,2.5,0
0,1,48,2023-05-02 20:32:24.621,4,2.5,0
0,1,47,2023-05-02 20:32:26.62,5,2.5,0
0,1,48,2023-05-02 20:32:29.635,4,2.5,0
0,1,49,2023-05-02 20:32:32.639,3,2.5,0
0,1,48,2023-05-02 20:32:35.643,4,2.5,0
0,1,48,2023-05-02 20:32:37.646,4,2.5,0
0,1,47,2023-05-02 20:32:40.65,5,2.5,0
0,1,47,2023-05-02 20:32:43.654,5,2.5,0
0,1,47,2023-05-02 20:32:45.654,5,2.5,0
0,1,47,2023-05-02 20:32:48.661,5,2.5,0
0,1,47,2023-05-02 20:32:51.665,5,2.5,0
0,1,48,2023-05-02 20:32:54.669,4,2.5,0
0,1,48,2023-05-02 20:32:56.672,4,2.5,0
0,1,49,2023-05-02 20:32:59.676,3,2.5,0
0,1,47,2023-05-02 20:33:02.672,5,2.5,0
0,1,47,2023-05-02 20:33:05.672,5,2.5,0
0,1,47,2023-05-02 20:33:07.672,5,2.5,0
0,1,49,2023-05-02 20:33:10.691,3,2.5,0
0,1,47,2023-05-02 20:33:13.695,5,2.5,0
0,1,48,2023-05-02 20:33:15.698,4,2.5,0
0,1,47,2023-05-02 20:33:18.702,5,2.5,0
0,1,47,2023-05-02 20:33:21.707,5,2.5,0
0,1,47,2023-05-02 20:33:24.711,5,2.5,0
0,1,47,2023-05-02 20:33:26.714,5,2.5,0
0,1,47,2023-05-02 20:33:29.718,5,2.5,0
0,1,47,2023-05-02 20:33:32.721,5,2.5,0
0,1,48,2023-05-02 20:33:34.724,4,2.5,0
0,1,48,2023-05-02 20:33:37.724,4,2.5,0
0,1,47,2023-05-02 20:33:40.724,5,2.5,0
0,1,46,2023-05-02 20:33:43.724,6,2.5,0
0,1,47,2023-05-02 20:33:45.74,5,2.5,0
0,1,47,2023-05-02 20:33:48.744,5,2.5,0
0,1,48,2023-05-02 20:33:51.748,4,2.5,0
0,1,48,2023-05-02 20:33:54.752,4,2.5,0
0,1,49,2023-05-02 20:33:56.755,3,2.5,0
0,1,47,2023-05-02 20:33:59.759,5,2.5,0
0,1,47,2023-05-02 20:34:02.762,5,2.5,0
0,1,49,2023-05-02 20:34:04.766,3,2.5,0
0,1,47,2023-05-02 20:34:07.77,5,2.5,0
0,1,47,2023-05-02 20:34:10.774,5,2.5,0
0,1,49,2023-05-02 20:34:13.778,3,2.5,0
0,1,48,2023-05-02 20:34:15.781,4,2.5,0
0,1,49,2023-05-02 20:34:18.785,3,2.5,0
0,1,48,2023-05-02 20:34:21.789,4,2.5,0
0,1,48,2023-05-02 20:34:23.792,4,2.5,0
0,1,48,2023-05-02 20:34:26.796,4,2.5,0
0,1,48,2023-05-02 20:34:29.8,4,2.5,0
0,1,48,2023-05-02 20:34:32.804,4,2.5,0
0,1,49,2023-05-02 20:34:34.807,3,2.5,0
0,1,47,2023-05-02 20:34:37.811,5,2.5,0
0,1,48,2023-05-02 20:34:40.811,4,2.5,0
0,1,47,2023-05-02 20:34:42.811,5,2.5,0
0,1,49,2023-05-02 20:34:45.822,3,2.5,0
0,1,48,2023-05-02 20:34:48.813,4,2.5,0
0,1,48,2023-05-02 20:34:51.83,4,2.5,0
0,1,47,2023-05-02 20:34:53.833,5,2.5,0
0,1,48,2023-05-02 20:34:56.837,4,2.5,0
0,1,48,2023-05-02 20:34:59.841,4,2.5,0
0,1,48,2023-05-02 20:35:02.845,4,2.5,0
0,1,49,2023-05-02 20:35:04.848,3,2.5,0
0,1,50,2023-05-02 20:35:07.852,2,2.5,0
0,1,47,2023-05-02 20:35:10.856,5,2.5,0
0,1,49,2023-05-02 20:35:12.846,3,2.5,0
0,1,49,2023-05-02 20:35:15.863,3,2.5,0
0,1,49,2023-05-02 20:35:18.863,3,2.5,0
0,1,50,2023-05-02 20:35:21.863,2,2.5,0
0,1,48,2023-05-02 20:35:23.874,4,2.5,0
0,1,48,2023-05-02 20:35:26.878,4,2.5,0
0,1,48,2023-05-02 20:35:29.882,4,2.5,0
0,1,49,2023-05-02 20:35:31.885,3,2.5,0
0,1,49,2023-05-02 20:35:34.889,3,2.5,0
0,1,50,2023-05-02 20:35:37.893,2,2.5,0
0,1,48,2023-05-02 20:35:40.897,4,2.5,0
0,1,48,2023-05-02 20:35:42.899,4,2.5,0
0,1,48,2023-05-02 20:35:45.904,4,2.5,0
0,1,51,2023-05-02 20:35:48.908,1,2.5,0
0,1,48,2023-05-02 20:35:51.912,4,2.5,0
0,1,49,2023-05-02 20:35:53.915,3,2.5,0
0,1,48,2023-05-02 20:35:56.916,4,2.5,0
0,1,48,2023-05-02 20:35:59.916,4,2.5,0
0,1,50,2023-05-02 20:36:01.926,2,2.5,0
0,1,48,2023-05-02 20:36:04.93,4,2.5,0
0,1,49,2023-05-02 20:36:07.934,3,2.5,0
0,1,49,2023-05-02 20:36:10.938,3,2.5,0
0,1,48,2023-05-02 20:36:12.941,4,2.5,0
0,1,50,2023-05-02 20:36:15.945,2,2.5,0
0,1,49,2023-05-02 20:36:18.949,3,2.5,0
0,1,50,2023-05-02 20:36:20.952,2,2.5,0
0,1,49,2023-05-02 20:36:23.956,3,2.5,0
0,1,48,2023-05-02 20:36:26.96,4,2.5,0
0,1,47,2023-05-02 20:36:29.964,5,2.5,0
0,1,47,2023-05-02 20:36:31.966,5,2.5,0
0,1,51,2023-05-02 20:36:34.967,1,2.5,0
0,1,49,2023-05-02 20:36:37.967,3,2.5,0
0,1,48,2023-05-02 20:36:40.979,4,2.5,0
0,1,48,2023-05-02 20:36:42.983,4,2.5,0
0,1,48,2023-05-02 20:36:45.987,4,2.5,0
0,1,49,2023-05-02 20:36:48.991,3,2.5,0
0,1,49,2023-05-02 20:36:50.994,3,2.5,0
0,1,49,2023-05-02 20:36:53.998,3,2.5,0
0,1,49,2023-05-02 20:36:57.002,3,2.5,0
0,1,49,2023-05-02 20:37:00.006,3,2.5,0
0,1,48,2023-05-02 20:37:02.009,4,2.5,0
0,1,48,2023-05-02 20:37:05.013,4,2.5,0
0,1,49,2023-05-02 20:37:08.017,3,2.5,0
0,1,50,2023-05-02 20:37:10.019,2,2.5,0
0,1,49,2023-05-02 20:37:13.023,3,2.5,0
0,1,49,2023-05-02 20:37:16.02,3,2.5,0
0,1,47,2023-05-02 20:37:19.031,5,2.5,0
0,1,50,2023-05-02 20:37:21.02,2,2.5,0
0,1,50,2023-05-02 20:37:24.04,2,2.5,0
0,1,50,2023-05-02 20:37:27.043,2,2.5,0
0,1,48,2023-05-02 20:37:29.046,4,2.5,0
0,1,46,2023-05-02 20:37:32.05,6,2.5,0
0,1,51,2023-05-02 20:37:35.054,1,2.5,0
0,1,49,2023-05-02 20:37:38.058,3,2.5,0
0,1,49,2023-05-02 20:37:40.06,3,2.5,0
0,1,48,2023-05-02 20:37:43.065,4,2.5,0
0,1,47,2023-05-02 20:37:46.069,5,2.5,0
0,1,50,2023-05-02 20:37:49.073,2,2.5,0
0,1,47,2023-05-02 20:37:51.076,5,2.5,0
0,1,50,2023-05-02 20:37:54.08,2,2.5,0
0,1,48,2023-05-02 20:37:57.084,4,2.5,0
0,1,49,2023-05-02 20:37:59.087,3,2.5,0
0,1,48,2023-05-02 20:38:02.091,4,2.5,0
0,1,49,2023-05-02 20:38:05.095,3,2.5,0
0,1,49,2023-05-02 20:38:08.099,3,2.5,0
0,1,49,2023-05-02 20:38:10.102,3,2.5,0
0,1,50,2023-05-02 20:38:13.106,2,2.5,0
0,1,50,2023-05-02 20:38:16.11,2,2.5,0
0,1,49,2023-05-02 20:38:18.112,3,2.5,0
0,1,48,2023-05-02 20:38:21.117,4,2.5,0
0,1,49,2023-05-02 20:38:24.12,3,2.5,0
0,1,47,2023-05-02 20:38:27.125,5,2.5,0
0,1,46,2023-05-02 20:38:29.128,6,2.5,0
0,1,49,2023-05-02 20:38:32.125,3,2.5,0
0,1,49,2023-05-02 20:38:35.136,3,2.5,0
0,1,49,2023-05-02 20:38:38.128,3,2.5,0
0,1,48,2023-05-02 20:38:40.143,4,2.5,0
0,1,49,2023-05-02 20:38:43.147,3,2.5,0
0,1,50,2023-05-02 20:38:46.151,2,2.5,0
0,1,49,2023-05-02 20:38:48.153,3,2.5,0
0,1,50,2023-05-02 20:38:51.159,2,2.5,0
0,1,49,2023-05-02 20:38:54.161,3,2.5,0
0,1,50,2023-05-02 20:38:57.166,2,2.5,0
0,1,48,2023-05-02 20:38:59.169,4,2.5,0
0,1,47,2023-05-02 20:39:02.173,5,2.5,0
0,1,49,2023-05-02 20:39:05.177,3,2.5,0
0,1,50,2023-05-02 20:39:07.18,2,2.5,0
0,1,51,2023-05-02 20:39:10.184,1,2.5,0
0,1,48,2023-05-02 20:39:13.188,4,2.5,0
0,1,50,2023-05-02 20:39:16.192,2,2.5,0
0,1,51,2023-05-02 20:39:18.195,1,2.5,0
0,1,48,2023-05-02 20:39:21.199,4,2.5,0
0,1,48,2023-05-02 20:39:24.203,4,2.5,0
0,1,49,2023-05-02 20:39:27.207,3,2.5,0
0,1,47,2023-05-02 20:39:29.21,5,2.5,0
0,1,48,2023-05-02 20:39:32.214,4,2.5,0
0,1,47,2023-05-02 20:39:35.218,5,2.5,0
0,1,48,2023-05-02 20:39:37.211,4,2.5,0
0,1,50,2023-05-02 20:39:40.225,2,2.5,0
0,1,49,2023-05-02 20:39:43.228,3,2.5,0
0,1,49,2023-05-02 20:39:46.233,3,2.5,0
0,1,49,2023-05-02 20:39:48.236,3,2.5,0
0,1,49,2023-05-02 20:39:51.241,3,2.5,0
0,1,50,2023-05-02 20:39:54.244,2,2.5,0
0,1,48,2023-05-02 20:39:56.248,4,2.5,0
0,1,49,2023-05-02 20:39:59.252,3,2.5,0
0,1,48,2023-05-02 20:40:02.256,4,2.5,0
0,1,49,2023-05-02 20:40:05.26,3,2.5,0
0,1,49,2023-05-02 20:40:07.263,3,2.5,0
0,1,49,2023-05-02 20:40:10.267,3,2.5,0
0,1,48,2023-05-02 20:40:13.271,4,2.5,0
0,1,48,2023-05-02 20:40:16.275,4,2.5,0
0,1,47,2023-05-02 20:40:18.278,5,2.5,0
0,1,49,2023-05-02 20:40:21.282,3,2.5,0
0,1,48,2023-05-02 20:40:24.286,4,2.5,0
0,1,50,2023-05-02 20:40:26.289,2,2.5,0
0,1,48,2023-05-02 20:40:29.293,4,2.5,0
0,1,50,2023-05-02 20:40:32.297,2,2.5,0
0,1,47,2023-05-02 20:40:35.301,5,2.5,0
0,1,49,2023-05-02 20:40:37.304,3,2.5,0
0,1,47,2023-05-02 20:40:40.308,5,2.5,0
0,1,48,2023-05-02 20:40:43.312,4,2.5,0
0,1,48,2023-05-02 20:40:45.315,4,2.5,0
0,1,47,2023-05-02 20:40:48.317,5,2.5,0
0,1,48,2023-05-02 20:40:51.317,4,2.5,0
0,1,48,2023-05-02 20:40:54.317,4,2.5,0
0,1,48,2023-05-02 20:40:56.33,4,2.5,0
0,1,49,2023-05-02 20:40:59.333,3,2.5,0
0,1,48,2023-05-02 20:41:02.338,4,2.5,0
0,1,48,2023-05-02 20:41:04.341,4,2.5,0
0,1,48,2023-05-02 20:41:07.345,4,2.5,0
0,1,47,2023-05-02 20:41:10.349,5,2.5,0
0,1,47,2023-05-02 20:41:13.353,5,2.5,0
0,1,48,2023-05-02 20:41:15.356,4,2.5,0
0,1,49,2023-05-02 20:41:18.36,3,2.5,0
0,1,48,2023-05-02 20:41:21.364,4,2.5,0
0,1,49,2023-05-02 20:41:24.368,3,2.5,0
0,1,49,2023-05-02 20:41:26.371,3,2.5,0
0,1,49,2023-05-02 20:41:29.368,3,2.5,0
0,1,50,2023-05-02 20:41:32.369,2,2.5,0
0,1,47,2023-05-02 20:41:34.382,5,2.5,0
0,1,49,2023-05-02 20:41:37.386,3,2.5,0
0,1,47,2023-05-02 20:41:40.39,5,2.5,0
0,1,50,2023-05-02 20:41:43.394,2,2.5,0
0,1,48,2023-05-02 20:41:45.397,4,2.5,0
0,1,50,2023-05-02 20:41:48.401,2,2.5,0
0,1,48,2023-05-02 20:41:51.405,4,2.5,0
0,1,48,2023-05-02 20:41:53.408,4,2.5,0
0,1,48,2023-05-02 20:41:56.412,4,2.5,0
0,1,48,2023-05-02 20:41:59.416,4,2.5,0
0,1,49,2023-05-02 20:42:02.42,3,2.5,0
0,1,48,2023-05-02 20:42:04.42,4,2.5,0
0,1,47,2023-05-02 20:42:07.42,5,2.5,0
0,1,46,2023-05-02 20:42:10.42,6,2.5,0
0,1,47,2023-05-02 20:42:13.42,5,2.5,0
0,1,46,2023-05-02 20:42:15.436,6,2.5,0
0,1,46,2023-05-02 20:42:18.442,6,2.5,0
0,1,46,2023-05-02 20:42:21.446,6,2.5,0
0,1,47,2023-05-02 20:42:23.449,5,2.5,0
0,1,48,2023-05-02 20:42:26.453,4,2.5,0
0,1,49,2023-05-02 20:42:29.457,3,2.5,0
0,1,48,2023-05-02 20:42:32.461,4,2.5,0
0,1,48,2023-05-02 20:42:34.464,4,2.5,0
0,1,47,2023-05-02 20:42:37.468,5,2.5,0
0,1,46,2023-05-02 20:42:40.472,6,2.5,0
0,1,48,2023-05-02 20:42:42.472,4,2.5,0
0,1,48,2023-05-02 20:42:45.479,4,2.5,0
0,1,49,2023-05-02 20:42:48.472,3,2.5,0
0,1,49,2023-05-02 20:42:51.474,3,2.5,0
0,1,48,2023-05-02 20:42:53.49,4,2.5,0
0,1,47,2023-05-02 20:42:56.494,5,2.5,0
0,1,48,2023-05-02 20:42:59.498,4,2.5,0
0,1,47,2023-05-02 20:43:02.502,5,2.5,0
0,1,49,2023-05-02 20:43:04.505,3,2.5,0
0,1,48,2023-05-02 20:43:07.51,4,2.5,0
0,1,48,2023-05-02 20:43:10.514,4,2.5,0
0,1,49,2023-05-02 20:43:12.517,3,2.5,0
0,1,48,2023-05-02 20:43:15.521,4,2.5,0
0,1,47,2023-05-02 20:43:18.525,5,2.5,0
0,1,48,2023-05-02 20:43:21.529,4,2.5,0
0,1,47,2023-05-02 20:43:23.532,5,2.5,0
0,1,50,2023-05-02 20:43:26.536,2,2.5,0
0,1,46,2023-05-02 20:43:29.539,6,2.5,0
0,1,48,2023-05-02 20:43:31.543,4,2.5,0
0,1,47,2023-05-02 20:43:34.547,5,2.5,0
0,1,50,2023-05-02 20:43:37.551,2,2.5,0
0,1,50,2023-05-02 20:43:40.555,2,2.5,0
0,1,48,2023-05-02 20:43:42.558,4,2.5,0
0,1,48,2023-05-02 20:43:45.559,4,2.5,0
0,1,49,2023-05-02 20:43:48.559,3,2.5,0
0,1,48,2023-05-02 20:43:50.56,4,2.5,0
0,1,49,2023-05-02 20:43:53.559,3,2.5,0
0,1,50,2023-05-02 20:43:56.577,2,2.5,0
0,1,49,2023-05-02 20:43:59.581,3,2.5,0
0,1,50,2023-05-02 20:44:01.584,2,2.5,0
0,1,49,2023-05-02 20:44:04.588,3,2.5,0
0,1,48,2023-05-02 20:44:07.592,4,2.5,0
0,1,48,2023-05-02 20:44:10.596,4,2.5,0
0,1,48,2023-05-02 20:44:12.599,4,2.5,0
0,1,49,2023-05-02 20:44:15.603,3,2.5,0
0,1,50,2023-05-02 20:44:18.607,2,2.5,0
0,1,49,2023-05-02 20:44:20.611,3,2.5,0
0,1,48,2023-05-02 20:44:23.611,4,2.5,0
0,1,49,2023-05-02 20:44:26.611,3,2.5,0
0,1,48,2023-05-02 20:44:29.611,4,2.5,0
0,1,50,2023-05-02 20:44:31.612,2,2.5,0
0,1,48,2023-05-02 20:44:34.629,4,2.5,0
0,1,50,2023-05-02 20:44:37.633,2,2.5,0
0,1,49,2023-05-02 20:44:39.636,3,2.5,0
0,1,48,2023-05-02 20:44:42.64,4,2.5,0
0,1,48,2023-05-02 20:44:45.644,4,2.5,0
0,1,50,2023-05-02 20:44:48.648,2,2.5,0
0,1,50,2023-05-02 20:44:50.651,2,2.5,0
0,1,50,2023-05-02 20:44:53.655,2,2.5,0
0,1,50,2023-05-02 20:44:56.659,2,2.5,0
0,1,49,2023-05-02 20:44:59.663,3,2.5,0
0,1,49,2023-05-02 20:45:01.663,3,2.5,0
0,1,49,2023-05-02 20:45:04.664,3,2.5,0
0,1,49,2023-05-02 20:45:07.664,3,2.5,0
0,1,48,2023-05-02 20:45:09.664,4,2.5,0
0,1,50,2023-05-02 20:45:12.681,2,2.5,0
0,1,49,2023-05-02 20:45:15.685,3,2.5,0
0,1,48,2023-05-02 20:45:18.689,4,2.5,0
0,1,47,2023-05-02 20:45:20.682,5,2.5,0
0,1,48,2023-05-02 20:45:23.696,4,2.5,0
0,1,48,2023-05-02 20:45:26.7,4,2.5,0
0,1,48,2023-05-02 20:45:28.703,4,2.5,0
0,1,48,2023-05-02 20:45:31.707,4,2.5,0
0,1,49,2023-05-02 20:45:34.711,3,2.5,0
0,1,49,2023-05-02 20:45:37.715,3,2.5,0
0,1,49,2023-05-02 20:45:39.718,3,2.5,0
0,1,48,2023-05-02 20:45:42.722,4,2.5,0
0,1,49,2023-05-02 20:45:45.726,3,2.5,0
0,1,48,2023-05-02 20:45:48.73,4,2.5,0
0,1,49,2023-05-02 20:45:50.734,3,2.5,0
0,1,48,2023-05-02 20:45:53.737,4,2.5,0
0,1,48,2023-05-02 20:45:56.741,4,2.5,0
0,1,47,2023-05-02 20:45:58.744,5,2.5,0
0,1,49,2023-05-02 20:46:01.748,3,2.5,0
0,1,47,2023-05-02 20:46:04.752,5,2.5,0
0,1,49,2023-05-02 20:46:07.756,3,2.5,0
0,1,50,2023-05-02 20:46:09.759,2,2.5,0
0,1,48,2023-05-02 20:46:12.764,4,2.5,0
0,1,48,2023-05-02 20:46:15.767,4,2.5,0
0,1,50,2023-05-02 20:46:17.767,2,2.5,0
0,1,50,2023-05-02 20:46:20.767,2,2.5,0
0,1,48,2023-05-02 20:46:23.767,4,2.5,0
0,1,48,2023-05-02 20:46:26.769,4,2.5,0
0,1,48,2023-05-02 20:46:28.786,4,2.5,0
0,1,49,2023-05-02 20:46:31.79,3,2.5,0
0,1,47,2023-05-02 20:46:34.794,5,2.5,0
0,1,47,2023-05-02 20:46:36.796,5,2.5,0
0,1,50,2023-05-02 20:46:39.801,2,2.5,0
0,1,49,2023-05-02 20:46:42.805,3,2.5,0
0,1,50,2023-05-02 20:46:45.809,2,2.5,0
0,1,50,2023-05-02 20:46:47.812,2,2.5,0
0,1,49,2023-05-02 20:46:50.816,3,2.5,0
0,1,50,2023-05-02 20:46:53.82,2,2.5,0
0,1,49,2023-05-02 20:46:56.82,3,2.5,0
0,1,49,2023-05-02 20:46:58.82,3,2.5,0
0,1,49,2023-05-02 20:47:01.831,3,2.5,0
0,1,49,2023-05-02 20:47:04.835,3,2.5,0
